Post_id,Label,Post
1981,1,&#8220;verkannt__: &#8220;what_evaittakes: Nasty pay the bills bitch&#128540;&#8221;&#128524;&#128524;&#8221;&#128514;&#128514;&#128514;
1982,1,"&#8220;verkannt__: He told the bitch ""stop texting my phone my shawty crazy"" &#128524;&#128520;&#8221;glad he know &#128553;&#128553;&#128514;&#128514;"
1983,1,&#8220;verseunanswered: Did that bitch from Frozen ever let it go?&#8221; &#128514;&#128514;
1984,1,&#8220;victoriag3618: So that history test made me its bitch &#128514;&#128542;&#8221; haha
1985,1,&#8220;vivaalakatyy: I just punched victoriaaokk in the nose on accident because she just shocked the crap out of me &#128514;&#128514;&#128514;&#128514;&#8221; bitch that hurt!! &#128557;
1986,2,&#8220;wassssupsarah: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?
1987,1,&#8220;waymoflydenu If you do tax fraud you bet not dare tweet about voting bitch&#8221;all of them tweeting they don't do politics
1988,1,"&#8220;waymoflydenu Them Jew Lawyers and Doctors say ""Nigga"" ran? Lol&#8221;nope they say shit like queer though"
1989,0,&#8220;waymoflydenu Why yall think its ok to be faggots?&#8221; and want us to be cool with them
1990,1,&#8220;whiteboytatted: Dudes out here will try and fuck ya bitch behind ya back and tell you she aint good for ya&#8221; its happend
1991,2,"&#8220;wizkhalifa: On the east coast there's colored hair everywhere. 

This must be the sweetest wave ever.&#8221; LayaFace"
1992,2,&#8220;wwwobert_: B Oreo a stunt&#8221;come thru &#128293;&#128293;&#128293;
1993,1,&#8220;xo_omiexo: not one single bone in my body gives a fuck about what the next bitch thinks. &#128581;&#128564;&#8221;
1994,1,"&#8220;xoxo_hayleyy: ""savageater: i think if my girlfriend were to get locked up shed be the first one raped.#pussy""really bitch&#9995;&#128530;&#8221;really swerve"
1995,1,&#8220;xoxo_laurenmane: Dumb ass bitches&#8221;  me next time&#128075;
1996,1,&#8220;yahhtriick: How do people even get crushes on me. Im like a total bitch.&#8221; &#128129;
1997,1,&#8220;yeyo478: Helenbabeey_ look at my benz bitch I've been the shit http://t.co/H0iXjZH0tZ&#8221;LMAOOO
1998,1,"&#8220;yohidef: cool story bitch, now pass the blunt&#8221; EvanBecker513 bitch"
1999,1,"&#8220;youngmintono: This girl stress me out , ion even have no hoes http://t.co/yPTxVbb3SK&#8221; shit I be saying lol"
2000,2,&#8220;yungtfti: I feel sorry for anyone who paid for LIC because edc is trash music&#8221;
2001,1,&#8220;zekedafreekk: Queen Latifah the only dyke id contemplate fucking.. Rns&#8221;wait...
2002,1,&#8220;zooyorkinit: whattheflocka lol love you ;)&#8221; little bitch
2003,1,&#8220;zooyorkinit: When u want a cig but ur lovey gf won't go get them #potato ;) whattheflocka&#8221; guilt trip city lil bitch
2004,2,&#8220;zt0mm: Traded in my nikes for a new mic.. I guess it's safe to say he sold soles for his new life ... -bada$$&#8221;
2005,2,"&#8220;There is a time &amp; a place 4 decaf coffee. Never &amp; in the trash."" http://t.co/ZVJROXgNDQ&#8221; #MommyMonday humor via JenerationPR &amp; theskimm"
2006,2,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/6ZUxaQeaVL
2007,2,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/ENSNf9RGPH
2008,2,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/saWpjDtIGN
2009,2,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/thXm7Hjo07
2010,2,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/yRfdaIooYZ
2011,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/1xTCOome3v
2012,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/8KUzaPFCMF
2013,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/Br7el4ZXrw
2014,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/McOZNHt7N2
2015,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/Nkvy9nwyzj
2016,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/TQS3wPA6O7
2017,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/ZsAAzFL0p5
2018,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/dyYvrEJAm3
2019,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/gPbi04YoBq
2020,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/iuCRWOfDts
2021,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/mLFuCqIIFA
2022,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/pxwlZkWaCs
2023,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/sPVogfyXZT
2024,2,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/u3PzeV9E9q
2025,2,&#9733;&#9733;&#9733;&#9733;&#9733; GRAND OPENING ! &#9733;&#9733;&#9733;&#9733;&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/2POFGc7ohC
2026,2,&#9733;&#9733;&#9733;&#9733;&#9733; GRAND OPENING ! &#9733;&#9733;&#9733;&#9733;&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/FhGqF0RWBE
2027,2,&#9733;&#9733;&#9733;&#9733;&#9733; GRAND OPENING ! &#9733;&#9733;&#9733;&#9733;&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/K2iBFLgs4Z
2028,2,&#9733;&#9733;&#9733;&#9733;&#9733; GRAND OPENING ! &#9733;&#9733;&#9733;&#9733;&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/O8JoZOKFEI
2029,2,&#9733;&#9733;&#9733;&#9733;&#9733; GRAND OPENING ! &#9733;&#9733;&#9733;&#9733;&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733; http://t.co/zibllnm1ZS
2030,2,&#9733;&#9733;&#9733;&#9733;&#9733; GRAND OPENING ! &#9733;&#9733;&#9733;&#9733;&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/4Hhxk9MKHe
2031,2,&#9733;&#9733;&#9733;&#9733;&#9733; GRAND OPENING ! &#9733;&#9733;&#9733;&#9733;&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/dMXPLroaJ2
2032,2,&#9733;&#9733;&#9733;&#9733;&#9733; GRAND OPENING ! &#9733;&#9733;&#9733;&#9733;&#9733; TOP CLASS &#9733; Oriental Massage &#9733; PERFECT !&#9733;/ http://t.co/ydZYr4dVS4
2033,1,&#9889;&#65039;&#9889;&#65039; why lie you're my nigguh &#128526;
2034,1,&#9996;&#65039; out bitch I'm winning &#128526; http://t.co/k3l15zoBGz
2035,1,&amp; I MOST DEFIANTLY WILL NOT let no bitch who FW a nigga I ALREADY HAD get the best out of me &#128514;&#128557; Fuccin wit my Hand-Me-Downs &amp; shit
2036,1,"&amp; I keep that bitch on me , it's part of my fashion 
So nigga see me when you see me , catch me in traffic"
2037,1,&amp; These bitches bound to get hurt cause a lot of these niggas be playing
2038,1,&amp; fuck your bitch
2039,1,&amp; ion have a bitch. So yeah. What's understood don't need to be explained.
2040,1,"&amp; my sister is really going to fucken deny it but yet sprays the room with febreeze , like really bitch why are you going to deny it"
2041,1,&amp; this bitch ask me why my jeans sag cuz they tryna hold my bandz up &#128176;
2042,2,"&amp; thots are wearing Uggs RT BigBootyJudy814: #ItsFallBecause negros are pulling out their Timbs"""
2043,1,&amp;&amp; some of you hoes too... http://t.co/yJPSMAS4k2
2044,1,&amp;&amp; when Tha bitches start hating &#128553;&#128553;&#128129; that's wen a bitch lost me &#128588;&#128168;&#128591;&#128175;&#9996;&#65039;&#128581;&#128064;
2045,1,&amp;&amp;' hoes round here just opening legs like Walmart doors
2046,0,&amp;when they say him they mean dyke Ron #wcw http://t.co/VV4DUMMe4A
2047,1,&gt;Mfw some rachet ass hoe drops some scripture or religious stuff on social media http://t.co/9ZDsKU0lbo
2048,1,&gt;_&lt;.. RT ItsTheBOOMshow FricknAwesome metal monkey balls!
2049,1,&lt;&lt;&lt;&lt;&lt;&lt;when bitches be doing too much on twitter
2050,2,&lt;&lt;&lt;when it's yellow outside
2051,2,&lt;-- nudes are trash
2053,1,"' All jokes aside , I'm goin thru it a niggah heart hurt smh . &#1043214; ."
2054,1,' All the hoes loyal &#1041205;&#1041205;&#1043358;&#1043215;
2055,1,"' And you know that I believe it , cause her pussy to mee... &#1041185;&#1041240; And she don't fuck with many niggahs , she don't fuck with any niggahs &#1041219; ."
2056,1,"' Annnie say fuck that niggah , he soo weak ! &#1041204; He can't tell that you a freak &#1041196; That you ain't lookin for love .... http://t.co/62URiSgiQ1"
2057,1,' August Alsina Deserved that &#1043323;&#1043323;&#1043358; My niggah .
2058,1,"' Baby moanin.... Got me zone'nn , I want this bitch next too me.... Pussy like ecstasy &#1043291;&#1041185; ."
2059,1,"' Babyy moaaaanin &#1041219;&#1041222; Got me zone'nn...... I want this bitch next to me , pussy like ecstasy &#1043215; ."
2060,1,' Beat the pussy up till its red like rosters and after I fuck I get to moovin like the hoovas &#1040784;&#9996;&#65039; .
2061,1,' Being in love stressful ma niggah .
2062,1,' Bitch caught a body about a week ago ! Fuck with us and we get to tweekin hoe ! Run up on that niggah get to... http://t.co/av9YPjtwxn
2063,1,' Broke Tf outta this niggah at 24 &#1041204;&#1041204;&#1041204; He stopped playen defense and all
2064,1,' Cause these hoes ain't loyal ! And niggahs ain't either ! When it go down you callin for hittas that you ain't... http://t.co/hj8GAfFZaM
2065,1,"' Cause these hoes ain't loyal ! These niggas ain't either &#1041233; , when it go down you callin for hitters that you... http://t.co/wmrUwTwuJE"
2066,1,"' Club solo 1 deep , fuck a valet cause I parked on the street , lordddd knows &#1041243; You can't trust these hoes ,... http://t.co/WcD3V5sej2"
2067,1,"' Don't ask me if I'm in my "" Feelings "" cause I ain't no bitch I don't got those Tf . I'm sad , not in no fucking feelings ."
2068,0, Don't sleep on ma niggah CHood &#128076; CharleyHood &#128175;&#128175;
2069,1,' Elza M. Jones Was whipppppppen and drifting last night lol we was tu this ma niggah http://t.co/wAqAmR4BGU
2070,1,"' Entertain a flirtin ass niggah if you want too , That's gon be yo niggah friendly ass . &#9996;&#65039;"
2071,1,"' From Freshman Year to Senior year , this really my niggah started being brothers 4 years ago TODAY . It's crazy... http://t.co/IIHcPFiyQu"
2072,1,' Fuccccck that was ma niggah from Cali swag &#1041222;&#1041216; R.I.P Jayare .
2073,1,' Fuck her right in the pussy &#1041204;&#1041204;&#1041204;&#1041204;
2074,1,' Fucking on the first night don't make you a hoe &#9995; .
2075,1,"' Get some head off Twitter now niggahs that's bracken &#1041204;&#1041204; ima baby momma killa , yo bitch she can get it &#1043359; You... http://t.co/FAkEs1z2Wl"
2076,1,' Got niggahs salty at meeeee cause yo dream bitch is ma main slide &#1041204;&#1041223;&#1041196;
2077,3,Good product with good packaging.
2078,4,"Fake dual camera... Depth mode is of no use. Its just edits the pic and the produced pic feeld like badly edited... Battery sucks... Heating problem... No Volte... Jio sim won't work unless you use jio app. Dual Camera is fake... Even when you place you finger in front of the 5MP camera, your phone will still take a blurred background pic which clearly says that the pics are edited and the 2nd 5MP camera is of no use."
2079,4,On offer this product is great.but redmi note 5 is a good competitor of k8 note.
2080,3,Battery is okay. Picture & and Sound qualities are awesome.Worth every penny.
2081,3,Excelant
2082,3,"Awesome phone at this price range.Stock android is a bit annoying after using so many OEM veraions. But as time elapses, you get used to it..."
2083,3,Nice productSome 🔋 issue
2084,4,"Though battery life rating is high, the cheap and slow Mediatek processor lowers the battery capacity."
2085,3,Best in his category.
2086,4,Battery is very bad.Turbo Charger is very very slow.battery draining in just 4 hours.plz don't go for it.camera are poor
2087,4,"Plz do not purchase, as Lenovo's stock android is having lot of issues and still lenovo has not taken any action to correct them. Hardware wise it is nice but lacks updates"
2088,4,Phone getting overheating since the day 3
2089,3,"The mobile absolutely good for some of its unique features at this price.It had a dedicated SD card slot,front flash,extra music button and so on.... Iam using this for a month and I'm fully satisfied. One point i like to add here is,other than fingerprint the face recognition works soo good and unlocks in less than 4.5 seconds . This phone had a very great user experience. Thanks to lenovo.But one disadvantage is that it doesn't support screen cast to smart televisions and other devices."
2090,3,Awesome and nice phone
2091,3,"Really A #Killer Note, Really A#killer camera, Really A #Killer Performances HENCE A #KILLER NOTE"
2092,3,Mobile is awesome no any ssue found in Mobile
2093,4,"Quick, timely delivery by Amazon. But battery back of phone not good, take lot of time to charge completely. Also on off takes too much time."
2094,3,Nice phone and hardware
2095,4,"Worst phone ever. Within month overheating, slow charging, and software damn slow. I think there should be a check on what they write online to allure customers. Never buy this"
2096,3,"Nice phone ,rear camera is average but taking good shots, performance awesome, no heating issue getting warm on normal use all over it's balanced smartphone."
2097,1,' I wonder if you females out here ever just sit around and think bout how yall hoes or how unfaithful Yall really is .
2098,1,' I wouldn't bring my girl around nobody but Leo &#1041204;&#1041204;&#9995; He the only niggah I KNOW that wouldn't mess with any of the... http://t.co/LWDxrVJceu
2099,1,"' I'm hard to kill &#1041653; , I'm countin cake up with ma finest bitch &#1041636;&#1041636; . Take off her makeup and she still look like a finalist &#1041191;&#1043359; ."
2100,1,"' I'm not gon ever be that niggah that hit 300 likes on every picture , but I get WHOEVER I WANT PERIOD . &#1041204;&#1043323;&#1041196;... http://t.co/mKgRljrHcl"
2101,1,' I'm that niggah you can show out in public babbbbbbyyyy &#1041191;&#1043215; lol
2102,1,' Id rather sit at the house all day and jack off then bust a mission to literally only chill with a bitch &#1041204;&#1043473;... http://t.co/MEtM60bG15
2103,1,' Idk why niggah give a female head then throw a condom on lmaooo niggah you already ate the whole STD &#1041204;&#1041204;
2104,1,"' If I ever put ma trust ina bitch , I'll always be hurt ! &#1043323;&#1043323;"
2105,1,"' If I ever put my trust ina bitch , I'll always be hurt &#1041204;&#1041204; ."
2106,0,"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... http://t.co/lVNDRDPpQT"
2107,1,"' If yo new niggah can't dress better then me , or even close to looking better then me , dnt try to make me... http://t.co/SMsc86mnBc"
2109,1,"' If you get yo girl took don't be mad at the niggah who did it &#1041204; Be mad at her , Cause he don't owe you loyalty , she does ."
